383,Eldon Imag,Corporate;Office Supplies;,Binders,South Canada,2/2/2023,5/13/2022,193.97,167.74,69,11574.06,13383.93,1809.87,,
384,Avery File,Corporate;Technology;,Accessories,East Brazil,5/30/2022,12/6/2022,402.04,210.82,18,3794.76,7236.72,3441.96,,
385,Eureka The,Consumer;Furniture;,Tables,East Canada,12/7/2022,1/15/2023,443.45,344.83,42,14482.86,18624.9,4142.04,,
386,Eldon Clea,Consumer;Technology;,Accessories,East Brazil,10/31/2022,12/3/2022,71.36,40.9,57,2331.3,4067.52,1736.22,,
387,Cardinal H,Corporate;Technology;,Machines,East Brazil,4/7/2022,5/9/2022,108.27,67.95,83,5639.85,8986.41,3346.56,,
388,Acco Econo,Corporate;Furniture;,Furnishings,South Mexico,12/25/2022,11/26/2022,115.95,77.25,12,927,1391.4,464.4,,
389,GBC Person,Consumer;Office Supplies;,Art,East Canada,12/12/2022,7/24/2022,348.69,300.99,82,24681.18,28592.58,3911.4,,
390,Aluminum D,Consumer;Office Supplies;,Binders,Central USA,1/27/2023,8/7/2022,305.49,182.39,17,3100.63,5193.33,2092.7,,
391,Avery Dura,Consumer;Technology;,Accessories,Central Mexico,6/23/2022,9/16/2022,313.31,168.1,30,5043,9399.3,4356.3,,
392,Safco Valu,Consumer;Technology;,Phones,Central Mexico,8/8/2022,7/18/2022,470.98,295.53,88,26006.64,41446.24,15439.6,,
393,Avery 49,Consumer;Technology;,Copiers,Central USA,2/27/2022,4/2/2022,390.2,211.44,75,15858,29265,13407,,
394,Xerox 1999,Corporate;Office Supplies;,Binders,East Mexico,6/24/2022,8/19/2022,72.69,40.08,99,3967.92,7196.31,3228.39,,
395,"Tenex 46"" ",Home Office;Office Supplies;,Binders,Central Brazil,4/16/2022,5/15/2022,180.28,131.52,23,3024.96,4146.44,1121.48,,
396,Zebra GK42,Corporate;Office Supplies;,Storage,East Brazil,1/9/2023,2/19/2023,223.34,117.11,81,9485.91,18090.54,8604.63,,
397,Newell 328,Corporate;Office Supplies;,Paper,South Canada,2/10/2023,8/29/2022,204.02,104.53,1,104.53,204.02,99.49,,
398,Electrix 2,Home Office;Office Supplies;,Supplies,Central Canada,10/4/2022,5/1/2022,337.96,265.56,79,20979.24,26698.84,5719.6,,
399,Avery 476,Consumer;Office Supplies;,Storage,West USA,3/1/2022,2/23/2023,447.03,288.18,32,9221.76,14304.96,5083.2,,
400,Adams Tele,Consumer;Furniture;,Bookcases,Central Canada,4/6/2022,3/28/2022,159.97,88.01,9,792.09,1439.73,647.64,,
401,Tenex File,Consumer;Office Supplies;,Storage,Central Brazil,9/15/2022,2/14/2023,280.42,168.66,15,2529.9,4206.3,1676.4,,
402,Logitech M,Consumer;Technology;,Accessories,East USA,10/24/2022,11/7/2022,396.81,300.32,28,8408.96,11110.68,2701.72,,
403,Avery Hidd,Consumer;Office Supplies;,Paper,Central USA,8/23/2022,8/21/2022,213.95,130.56,24,3133.44,5134.8,2001.36,,
404,Permanent ,Corporate;Office Supplies;,Art,West Canada,2/27/2022,10/31/2022,92.38,64.46,60,3867.6,5542.8,1675.2,,
405,"Acme 10"" E",Consumer;Office Supplies;,Appliances,East Brazil,7/28/2022,6/27/2022,242.73,133.18,35,4661.3,8495.55,3834.25,,
406,GBC Standa,Consumer;Technology;,Accessories,East USA,9/14/2022,10/26/2022,37.06,27.25,86,2343.5,3187.16,843.66,,
407,Avery 477,Consumer;Technology;,Copiers,South Brazil,7/20/2022,1/14/2023,471.77,295.53,27,7979.31,12737.79,4758.48,,
408,Insertable,Consumer;Office Supplies;,Paper,South Brazil,1/14/2023,5/7/2022,46.66,35.03,83,2907.49,3872.78,965.29,,
409,SAFCO Mobi,Consumer;Furniture;,Tables,Central Brazil,4/9/2022,2/5/2023,224.84,185.12,76,14069.12,17087.84,3018.72,,
410,Wirebound ,Consumer;Office Supplies;,Paper,South Canada,7/4/2022,3/25/2022,269.64,200.79,20,4015.8,5392.8,1377,,
411,Bush Herit,Consumer;Office Supplies;,Labels,South Mexico,4/29/2022,6/7/2022,492.8,304.7,65,19805.5,32032,12226.5,,
412,Ooma Telo ,Consumer;Office Supplies;,Paper,South Mexico,11/4/2022,2/3/2023,91.35,55.02,85,4676.7,7764.75,3088.05,,
413,While You ,Consumer;Furniture;,Bookcases,East USA,5/8/2022,10/7/2022,66.07,41.69,49,2042.81,3237.43,1194.62,,
414,Newell 333,Consumer;Furniture;,Chairs,East Brazil,8/15/2022,6/23/2022,14.27,8.07,1,8.07,14.27,6.2,,
415,Xerox 1915,Corporate;Office Supplies;,Paper,East Canada,12/18/2022,1/22/2023,86.23,49.36,10,493.6,862.3,368.7,,
416,VTech DS61,Corporate;Furniture;,Chairs,South Brazil,8/3/2022,12/19/2022,111.56,91.06,47,4279.82,5243.32,963.5,,
417,Fellowes S,Consumer;Office Supplies;,Art,East Brazil,9/27/2022,3/23/2022,318.98,208.58,59,12306.22,18819.82,6513.6,,
418,Acme Hot F,Consumer;Furniture;,Chairs,South Canada,5/18/2022,9/23/2022,117.66,79.35,96,7617.6,11295.36,3677.76,,
419,Luxo Profe,Corporate;Office Supplies;,Paper,East Mexico,8/12/2022,1/31/2023,20.06,14.8,62,917.6,1243.72,326.12,,
420,Cisco Smal,Corporate;Office Supplies;,Art,East Brazil,1/5/2023,1/21/2023,415.04,305.41,86,26265.26,35693.44,9428.18,,
421,Xerox 1881,Corporate;Office Supplies;,Envelopes,West Brazil,9/17/2022,11/6/2022,189.14,99.67,18,1794.06,3404.52,1610.46,,
422,Eldon Wave,Consumer;Technology;,Accessories,Central Mexico,8/15/2022,1/5/2023,183.31,152.63,46,7020.98,8432.26,1411.28,,
423,Motorola L,Corporate;Furniture;,Furnishings,South Canada,12/4/2022,10/6/2022,158.21,90.33,32,2890.56,5062.72,2172.16,,
424,Imation Se,Corporate;Office Supplies;,Storage,West USA,4/23/2022,3/26/2022,487.93,385.09,27,10397.43,13174.11,2776.68,,
425,Woodgrain ,Consumer;Furniture;,Chairs,East Mexico,5/1/2022,7/27/2022,93.36,75.53,92,6948.76,8589.12,1640.36,,
426,Nortel Mer,Corporate;Furniture;,Furnishings,South USA,10/23/2022,12/16/2022,450.14,353.79,18,6368.22,8102.52,1734.3,,
427,Nortel Mer,Corporate;Office Supplies;,Binders,East USA,9/20/2022,5/25/2022,390.63,285.78,39,11145.42,15234.57,4089.15,,
428,V7 USB Num,Home Office;Technology;,Machines,Central Mexico,12/16/2022,2/17/2023,47.48,24.02,49,1176.98,2326.52,1149.54,,
429,Howard Mil,Corporate;Office Supplies;,Art,West Brazil,10/3/2022,10/9/2022,493.5,317.89,93,29563.77,45895.5,16331.73,,
430,Eureka The,Home Office;Office Supplies;,Binders,Central USA,9/15/2022,12/25/2022,142.97,106.07,82,8697.74,11723.54,3025.8,,
431,Ibico Cove,Home Office;Technology;,Accessories,West USA,2/17/2023,6/26/2022,58.31,38.19,44,1680.36,2565.64,885.28,,
432,Pressboard,Home Office;Technology;,Accessories,East Canada,9/11/2022,9/16/2022,416.36,351.99,72,25343.28,29977.92,4634.64,,
433,Verbatim 2,Home Office;Office Supplies;,Storage,Central Brazil,5/8/2022,7/12/2022,356.27,222.14,54,11995.56,19238.58,7243.02,,
434,Wilson Sig,Consumer;Office Supplies;,Storage,Central USA,9/28/2022,11/3/2022,312.44,192.9,95,18325.5,29681.8,11356.3,,
435,"Carina 42""",Consumer;Office Supplies;,Binders,East Canada,7/19/2022,10/8/2022,86.43,52.41,34,1781.94,2938.62,1156.68,,
436,White Comp,Consumer;Technology;,Accessories,Central Brazil,9/19/2022,2/22/2023,244.46,154.77,71,10988.67,17356.66,6367.99,,
437,Easy-stapl,Home Office;Technology;,Machines,South Mexico,3/13/2022,3/15/2022,392.47,283.74,36,10214.64,14128.92,3914.28,,
438,Fellowes P,Home Office;Office Supplies;,Paper,West Mexico,11/4/2022,10/21/2022,158.78,124.29,18,2237.22,2858.04,620.82,,
439,Acrylic Se,Corporate;Office Supplies;,Paper,West Canada,12/8/2022,6/28/2022,162.73,124.49,38,4730.62,6183.74,1453.12,,
440,Situations,Corporate;Furniture;,Chairs,West Mexico,2/12/2023,2/3/2023,11.54,9.5,59,560.5,680.86,120.36,,
441,Staple-bas,Consumer;Furniture;,Furnishings,South USA,10/1/2022,4/7/2022,95.38,81.49,9,733.41,858.42,125.01,,
442,Safco Wire,Consumer;Office Supplies;,Storage,West Brazil,10/8/2022,8/29/2022,438.95,362.76,73,26481.48,32043.35,5561.87,,
443,Master Gia,Consumer;Office Supplies;,Storage,East USA,9/4/2022,5/26/2022,226.46,114.95,72,8276.4,16305.12,8028.72,,
444,Wilson Jon,Consumer;Office Supplies;,Paper,Central USA,8/15/2022,3/3/2022,492.27,391.04,51,19943.04,25105.77,5162.73,,
445,O'Sullivan,Consumer;Furniture;,Chairs,South Mexico,2/5/2023,1/29/2023,203.9,118.95,35,4163.25,7136.5,2973.25,,
446,Fellowes B,Consumer;Office Supplies;,Labels,West USA,6/6/2022,5/2/2022,360.44,199.39,82,16349.98,29556.08,13206.1,,
447,Belkin Spo,Consumer;Furniture;,Furnishings,East Mexico,9/30/2022,6/30/2022,148.14,111.9,5,559.5,740.7,181.2,,
448,Xerox 214,Consumer;Office Supplies;,Art,Central Brazil,10/22/2022,10/26/2022,188.27,118.21,14,1654.94,2635.78,980.84,,
449,Xerox 4200,Consumer;Office Supplies;,Storage,Central Brazil,10/1/2022,7/29/2022,103.46,54.09,92,4976.28,9518.32,4542.04,,
450,KI Adjusta,Consumer;Office Supplies;,Art,South USA,8/30/2022,10/15/2022,180.06,99.94,30,2998.2,5401.8,2403.6,,
451,Innergie m,Consumer;Office Supplies;,Art,South Canada,2/17/2023,10/11/2022,278.15,139.18,4,556.72,1112.6,555.88,,
452,9-3/4 Diam,Consumer;Office Supplies;,Art,South Mexico,8/20/2022,6/28/2022,495.97,427.17,39,16659.63,19342.83,2683.2,,
453,Newell 328,Consumer;Technology;,Phones,East Mexico,9/18/2022,5/28/2022,335.46,171.03,84,14366.52,28178.64,13812.12,,
454,Memorex Mi,Corporate;Furniture;,Tables,East USA,8/29/2022,10/18/2022,107.63,62.83,64,4021.12,6888.32,2867.2,,
455,Easy-stapl,Corporate;Office Supplies;,Storage,South Mexico,3/20/2022,6/4/2022,32.03,21.35,25,533.75,800.75,267,,
456,Easy-stapl,Corporate;Technology;,Accessories,West Mexico,1/29/2023,4/29/2022,71.91,46.21,28,1293.88,2013.48,719.6,,
457,Astroparch,Consumer;Furniture;,Chairs,Central Canada,5/13/2022,1/19/2023,285.65,247,76,18772,21709.4,2937.4,,
458,SanDisk Cr,Consumer;Furniture;,Chairs,Central Canada,3/1/2022,5/15/2022,384.93,198.67,66,13112.22,25405.38,12293.16,,
459,Strathmore,Consumer;Office Supplies;,Envelopes,East USA,2/26/2023,10/11/2022,470.81,331.87,78,25885.86,36723.18,10837.32,,
460,GBC Standa,Consumer;Office Supplies;,Appliances,Central Canada,1/7/2023,6/30/2022,17.75,13.71,22,301.62,390.5,88.88,,
461,Rogers Del,Consumer;Technology;,Accessories,West USA,8/10/2022,1/11/2023,266.15,232.26,31,7200.06,8250.65,1050.59,,
462,Super Band,Consumer;Office Supplies;,Binders,Central Brazil,4/13/2022,6/6/2022,240.73,180.1,23,4142.3,5536.79,1394.49,,
463,Globe Weis,Home Office;Furniture;,Furnishings,East USA,11/22/2022,8/9/2022,331.47,272.3,48,13070.4,15910.56,2840.16,,
464,i.Sound Po,Home Office;Furniture;,Tables,East Brazil,2/21/2023,4/2/2022,284.19,151.61,20,3032.2,5683.8,2651.6,,
465,Polycom VV,Home Office;Office Supplies;,Binders,West USA,3/6/2022,7/4/2022,346.65,226.84,38,8619.92,13172.7,4552.78,,
466,Bevis Boat,Home Office;Office Supplies;,Supplies,West Mexico,7/5/2022,7/15/2022,332.46,215.96,55,11877.8,18285.3,6407.5,,
467,Newell 33,Home Office;Office Supplies;,Appliances,Central Canada,9/19/2022,10/4/2022,67.34,57.54,68,3912.72,4579.12,666.4,,
468,i.Sound Po,Home Office;Furniture;,Furnishings,Central Brazil,6/2/2022,10/14/2022,401.86,225.26,79,17795.54,31746.94,13951.4,,
469,Global Woo,Corporate;Furniture;,Bookcases,East USA,8/11/2022,3/4/2022,70.38,39.47,88,3473.36,6193.44,2720.08,,
470,Prang Draw,Consumer;Office Supplies;,Binders,West Canada,8/29/2022,4/10/2022,352.28,222.44,89,19797.16,31352.92,11555.76,,
471,Apple iPho,Corporate;Office Supplies;,Paper,West USA,6/29/2022,11/8/2022,213.91,111.62,1,111.62,213.91,102.29,,
472,Vtech CS67,Consumer;Office Supplies;,Storage,West Canada,3/10/2022,6/2/2022,261.79,150,7,1050,1832.53,782.53,,
473,Wilson Jon,Consumer;Furniture;,Bookcases,Central Canada,2/23/2023,6/12/2022,452.62,401.06,57,22860.42,25799.34,2938.92,,
474,Wilson Sig,Consumer;Technology;,Phones,West USA,5/1/2022,1/30/2023,446.04,299.41,95,28443.95,42373.8,13929.85,,
475,Bulldog Ta,Consumer;Office Supplies;,Storage,East Brazil,6/28/2022,11/24/2022,410.75,309.22,12,3710.64,4929,1218.36,,
476,Office Sta,Consumer;Office Supplies;,Paper,East Brazil,12/11/2022,1/17/2023,259.97,205.49,5,1027.45,1299.85,272.4,,
477,Hunt Power,Consumer;Office Supplies;,Paper,Central Mexico,5/30/2022,10/4/2022,370.76,239.8,50,11990,18538,6548,,
478,Kensington,Corporate;Technology;,Phones,South Canada,10/6/2022,8/8/2022,261.32,146.05,42,6134.1,10975.44,4841.34,,
479,Fellowes H,Consumer;Furniture;,Furnishings,Central Mexico,3/26/2022,8/3/2022,436.11,254.09,12,3049.08,5233.32,2184.24,,
480,Staples in,Corporate;Office Supplies;,Art,South Mexico,1/27/2023,3/6/2022,207.36,129.66,18,2333.88,3732.48,1398.6,,
481,DXL Angle-,Corporate;Office Supplies;,Storage,West USA,4/29/2022,6/3/2022,485.42,366.21,66,24169.86,32037.72,7867.86,,
482,Seth Thoma,Consumer;Technology;,Accessories,Central USA,11/6/2022,5/6/2022,466.84,307.79,74,22776.46,34546.16,11769.7,,
483,Fellowes S,Consumer;Office Supplies;,Art,East USA,10/30/2022,9/30/2022,373.39,187.71,79,14829.09,29497.81,14668.72,,
484,TRENDnet 5,Consumer;Technology;,Accessories,West Canada,1/26/2023,2/13/2023,146.91,104.21,94,9795.74,13809.54,4013.8,,
485,Letter Siz,Home Office;Office Supplies;,Labels,East USA,2/4/2023,6/2/2022,74.51,64.72,17,1100.24,1266.67,166.43,,
486,Avaya 5420,Home Office;Furniture;,Bookcases,West USA,7/2/2022,8/9/2022,428.8,353.69,68,24050.92,29158.4,5107.48,,
487,DAX Solid ,Home Office;Technology;,Phones,Central Canada,12/24/2022,1/6/2023,91,75.54,71,5363.34,6461,1097.66,,
488,Okidata MB,Consumer;Technology;,Phones,South Canada,8/22/2022,10/9/2022,428.59,350.6,62,21737.2,26572.58,4835.38,,
489,TRENDnet 5,Home Office;Technology;,Phones,West Brazil,11/14/2022,5/27/2022,250.47,157.67,41,6464.47,10269.27,3804.8,,
490,Tuf-Vin Bi,Home Office;Technology;,Accessories,South USA,5/19/2022,5/6/2022,209.21,168.64,95,16020.8,19874.95,3854.15,,
491,12-1/2 Dia,Home Office;Office Supplies;,Art,West USA,12/4/2022,5/31/2022,452.56,252.2,34,8574.8,15387.04,6812.24,,
492,Tensor Bru,Consumer;Office Supplies;,Storage,East USA,6/10/2022,4/25/2022,305.89,233.42,70,16339.4,21412.3,5072.9,,
493,Google Nex,Consumer;Office Supplies;,Envelopes,East Brazil,12/26/2022,1/28/2023,292.54,221.34,45,9960.3,13164.3,3204,,
494,Situations,Consumer;Technology;,Accessories,West USA,9/30/2022,6/9/2022,283.8,144.8,58,8398.4,16460.4,8062,,
495,Avanti 1.7,Consumer;Furniture;,Tables,South Brazil,10/14/2022,7/4/2022,191.87,156.41,51,7976.91,9785.37,1808.46,,
496,Home/Offic,Consumer;Office Supplies;,Envelopes,Central Mexico,8/11/2022,1/2/2023,394.97,340.19,34,11566.46,13428.98,1862.52,,
497,Staples in,Consumer;Office Supplies;,Binders,Central Brazil,1/31/2023,3/5/2022,133.87,81.25,44,3575,5890.28,2315.28,,
498,Newell 312,Consumer;Furniture;,Furnishings,East Mexico,9/14/2022,7/18/2022,470.06,387.78,15,5816.7,7050.9,1234.2,,
499,Avaya 5410,Consumer;Furniture;,Chairs,Central USA,4/21/2022,11/19/2022,448.05,238.79,78,18625.62,34947.9,16322.28,,
500,Acco 3-Hol,Consumer;Furniture;,Furnishings,East Mexico,5/19/2022,7/23/2022,175.37,129.77,70,9083.9,12275.9,3192,,
501,Recycled S,Corporate;Office Supplies;,Binders,Central Brazil,8/30/2022,4/29/2022,367.44,255.1,50,12755,18372,5617,,
502,Computer P,Corporate;Office Supplies;,Binders,West Canada,8/21/2022,8/3/2022,290.88,208.96,32,6686.72,9308.16,2621.44,,
503,Easy-stapl,Corporate;Furniture;,Chairs,East Mexico,1/24/2023,6/18/2022,175.45,152.73,67,10232.91,11755.15,1522.24,,
504,Advantus 1,Corporate;Office Supplies;,Binders,East Mexico,10/30/2022,9/15/2022,494.38,419.49,3,1258.47,1483.14,224.67,,
505,Xerox 1913,Corporate;Office Supplies;,Paper,West USA,3/18/2022,8/31/2022,22.37,18.21,86,1566.06,1923.82,357.76,,
506,Boston 182,Corporate;Office Supplies;,Binders,East Brazil,9/21/2022,1/11/2023,133.8,81.55,86,7013.3,11506.8,4493.5,,
507,C-Line Pee,Consumer;Office Supplies;,Art,Central Mexico,12/20/2022,12/27/2022,264.84,229.01,74,16946.74,19598.16,2651.42,,
508,GBC Plasti,Consumer;Office Supplies;,Art,Central Mexico,3/11/2022,9/30/2022,265.76,143.25,51,7305.75,13553.76,6248.01,,
509,Eberhard F,Consumer;Office Supplies;,Storage,East Mexico,8/7/2022,8/11/2022,298.58,251.2,67,16830.4,20004.86,3174.46,,
510,KI Adjusta,Consumer;Office Supplies;,Binders,Central Mexico,10/10/2022,10/10/2022,378.32,238.82,76,18150.32,28752.32,10602,,
511,Executive ,Consumer;Furniture;,Furnishings,South Canada,2/24/2023,2/7/2023,315.5,164.54,93,15302.22,29341.5,14039.28,,
512,Crate-A-Fi,Consumer;Technology;,Accessories,East Brazil,7/6/2022,10/15/2022,304.14,233.5,48,11208,14598.72,3390.72,,
513,Xerox 1908,Consumer;Office Supplies;,Art,West USA,11/5/2022,5/29/2022,36.22,21.46,17,364.82,615.74,250.92,,
514,SAFCO Plan,Consumer;Office Supplies;,Art,South USA,3/6/2022,6/30/2022,194.5,116.2,7,813.4,1361.5,548.1,,
515,Xerox 2,Consumer;Office Supplies;,Art,East Canada,6/24/2022,1/28/2023,123.71,77,13,1001,1608.23,607.23,,
516,Wilson Jon,Home Office;Technology;,Copiers,West Brazil,12/20/2022,11/16/2022,140.03,73.58,66,4856.28,9241.98,4385.7,,
517,Astroparch,Home Office;Office Supplies;,Storage,Central Mexico,2/16/2023,9/26/2022,281.63,160.77,4,643.08,1126.52,483.44,,
518,Microsoft ,Home Office;Office Supplies;,Paper,West Canada,7/23/2022,1/2/2023,107.76,54.1,10,541,1077.6,536.6,,
519,Iceberg Of,Home Office;Office Supplies;,Storage,South Brazil,3/13/2022,3/23/2022,154.04,104.46,88,9192.48,13555.52,4363.04,,
520,Xerox 1958,Consumer;Technology;,Accessories,Central Mexico,3/25/2022,12/28/2022,126.17,67.34,17,1144.78,2144.89,1000.11,,
520,Xerox 1958,Consumer;Technology;,Accessories,Central Mexico,3/25/2022,12/28/2022,126.17,67.34,17,1144.78,2144.89,1000.11,,
520,Xerox 1958,Consumer;Technology;,Accessories,Central Mexico,3/25/2022,12/28/2022,126.17,67.34,17,1144.78,2144.89,1000.11,,
520,Xerox 1958,Consumer;Technology;,Accessories,Central Mexico,3/25/2022,12/28/2022,126.17,67.34,17,1144.78,2144.89,1000.11,,
521,Westinghou,Consumer;Office Supplies;,Storage,East Canada,7/9/2022,3/30/2022,474.77,367.03,52,19085.56,24688.04,5602.48,,
522,Global Fab,Consumer;Office Supplies;,Binders,Central Brazil,4/22/2022,5/25/2022,472.89,281.01,6,1686.06,2837.34,1151.28,,
523,Ampad Gold,Corporate;Furniture;,Tables,East USA,5/7/2022,8/24/2022,308.87,271.01,83,22493.83,25636.21,3142.38,,
524,BIC Brite ,Consumer;Technology;,Phones,East USA,4/30/2022,10/17/2022,463.02,392.87,69,27108.03,31948.38,4840.35,,
525,Eldon 500 ,Consumer;Technology;,Accessories,West Brazil,12/29/2022,12/27/2022,395.05,243.26,96,23352.96,37924.8,14571.84,,
526,Zipper Rin,Consumer;Office Supplies;,Fasteners,West USA,3/9/2022,6/12/2022,299.07,243.23,74,17999.02,22131.18,4132.16,,
527,Avery 499,Home Office;Furniture;,Chairs,West Brazil,2/12/2023,1/17/2023,13.15,10.8,9,97.2,118.35,21.15,,
528,Xerox 1996,Home Office;Furniture;,Furnishings,South Mexico,6/9/2022,7/27/2022,388.53,347.59,91,31630.69,35356.23,3725.54,,
529,Prismacolo,Consumer;Office Supplies;,Storage,South Brazil,4/8/2022,9/21/2022,354.22,261.82,77,20160.14,27274.94,7114.8,,
530,Seth Thoma,Consumer;Office Supplies;,Supplies,West Mexico,7/24/2022,1/20/2023,311.47,165.95,83,13773.85,25852.01,12078.16,,
531,Xerox 1986,Consumer;Office Supplies;,Envelopes,South Canada,12/25/2022,11/17/2022,382.61,290.3,21,6096.3,8034.81,1938.51,,
532,Samsung Re,Corporate;Furniture;,Chairs,Central Brazil,3/24/2022,8/17/2022,261.33,196,24,4704,6271.92,1567.92,,
533,Ibico Plas,Consumer;Furniture;,Furnishings,Central Canada,7/11/2022,8/7/2022,355,268.15,4,1072.6,1420,347.4,,
534,Avery Fram,Consumer;Technology;,Phones,South USA,3/12/2022,12/1/2022,468.23,291.64,24,6999.36,11237.52,4238.16,,
535,Memorex 25,Consumer;Office Supplies;,Binders,South Mexico,11/19/2022,6/7/2022,194.14,163.83,59,9665.97,11454.26,1788.29,,
536,Ibico Plas,Consumer;Office Supplies;,Storage,Central Brazil,7/14/2022,1/20/2023,356.98,315.49,99,31233.51,35341.02,4107.51,,
537,Sortfiler ,Consumer;Office Supplies;,Binders,East Canada,10/14/2022,5/27/2022,243.09,142.71,3,428.13,729.27,301.14,,
538,Global Tro,Home Office;Office Supplies;,Binders,Central Mexico,9/17/2022,3/14/2022,340.46,182.23,68,12391.64,23151.28,10759.64,,
539,Avery Bind,Consumer;Office Supplies;,Appliances,Central Mexico,5/22/2022,11/22/2022,383.82,221.78,40,8871.2,15352.8,6481.6,,
540,Xerox 1966,Consumer;Furniture;,Chairs,South USA,6/9/2022,10/6/2022,32.27,26.73,48,1283.04,1548.96,265.92,,
541,Panasonic ,Consumer;Technology;,Accessories,Central USA,5/27/2022,5/23/2022,326.83,251.87,54,13600.98,17648.82,4047.84,,
542,Avery 515,Corporate;Technology;,Phones,South Mexico,12/19/2022,12/24/2022,121.1,91.36,35,3197.6,4238.5,1040.9,,
543,Tuff Stuff,Consumer;Office Supplies;,Storage,South Mexico,9/23/2022,7/10/2022,338.32,223.53,95,21235.35,32140.4,10905.05,,
544,Avery Dura,Consumer;Technology;,Accessories,West Brazil,2/13/2023,5/4/2022,239.48,175.09,56,9805.04,13410.88,3605.84,,
545,Eldon Imag,Consumer;Technology;,Phones,Central Mexico,4/24/2022,7/23/2022,389.04,242.43,89,21576.27,34624.56,13048.29,,
546,Tenex Chai,Consumer;Furniture;,Furnishings,East Brazil,11/4/2022,8/28/2022,70.47,48.69,40,1947.6,2818.8,871.2,,
547,Quality Pa,Home Office;Office Supplies;,Binders,West Mexico,10/17/2022,8/2/2022,316.9,258.98,77,19941.46,24401.3,4459.84,,
548,Newell 325,Home Office;Office Supplies;,Paper,South USA,4/22/2022,4/19/2022,146.45,130.71,68,8888.28,9958.6,1070.32,,
549,"Fiskars 8""",Corporate;Office Supplies;,Storage,South Brazil,10/15/2022,4/3/2022,427.96,373.61,46,17186.06,19686.16,2500.1,,
550,Griffin GC,Corporate;Office Supplies;,Binders,East Canada,4/9/2022,12/7/2022,464.91,406.12,78,31677.36,36262.98,4585.62,,
551,Acco Press,Corporate;Office Supplies;,Supplies,South USA,2/25/2023,12/24/2022,498.24,329.28,13,4280.64,6477.12,2196.48,,
552,Newell 346,Consumer;Furniture;,Chairs,Central Brazil,9/9/2022,7/9/2022,400.04,275.03,27,7425.81,10801.08,3375.27,,
553,Nontoxic C,Consumer;Furniture;,Furnishings,West Brazil,8/14/2022,1/25/2023,379.33,296.73,6,1780.38,2275.98,495.6,,
554,Samsung Ga,Consumer;Office Supplies;,Fasteners,South Canada,6/14/2022,7/9/2022,115.6,100.44,17,1707.48,1965.2,257.72,,
555,Rosewill 1,Corporate;Office Supplies;,Storage,South Brazil,2/16/2023,2/26/2023,174.64,97.24,36,3500.64,6287.04,2786.4,,
556,Bose Sound,Consumer;Office Supplies;,Art,East Mexico,11/2/2022,9/26/2022,238.18,148.08,99,14659.92,23579.82,8919.9,,
557,DAX Charco,Consumer;Office Supplies;,Labels,Central Canada,10/11/2022,5/15/2022,388.96,216.14,81,17507.34,31505.76,13998.42,,
558,Snap-A-Way,Consumer;Furniture;,Tables,South USA,3/21/2022,8/26/2022,458.33,341.37,2,682.74,916.66,233.92,,
559,SAFCO Arco,Consumer;Office Supplies;,Paper,East USA,9/23/2022,6/18/2022,102.68,63.92,77,4921.84,7906.36,2984.52,,
560,Bush Advan,Consumer;Furniture;,Furnishings,South Mexico,12/27/2022,2/7/2023,461.96,291.24,52,15144.48,24021.92,8877.44,,
561,GBC ProCli,Consumer;Office Supplies;,Binders,East USA,8/21/2022,7/3/2022,350.86,185.38,66,12235.08,23156.76,10921.68,,
562,Eldon Radi,Consumer;Office Supplies;,Appliances,East Brazil,1/17/2023,3/8/2022,309.28,197.91,52,10291.32,16082.56,5791.24,,
563,Tenex File,Consumer;Furniture;,Furnishings,Central Brazil,10/28/2022,7/27/2022,107.92,91.19,92,8389.48,9928.64,1539.16,,
564,DAX Charco,Consumer;Office Supplies;,Fasteners,South Mexico,2/25/2023,11/22/2022,37.21,22.07,43,949.01,1600.03,651.02,,
565,Okidata MB,Consumer;Office Supplies;,Labels,Central USA,2/11/2023,8/23/2022,288.55,224.51,90,20205.9,25969.5,5763.6,,
566,Berol Gian,Consumer;Technology;,Phones,East USA,8/29/2022,8/4/2022,329.24,247.54,22,5445.88,7243.28,1797.4,,
567,"Belkin 19""",Corporate;Office Supplies;,Paper,West Mexico,1/27/2023,4/17/2022,113.28,95.77,55,5267.35,6230.4,963.05,,
568,Tenex Cont,Corporate;Office Supplies;,Binders,South Canada,4/4/2022,8/9/2022,282.66,156.29,67,10471.43,18938.22,8466.79,,
569,Xerox 1915,Corporate;Office Supplies;,Paper,West USA,1/2/2023,5/2/2022,429.68,382.86,99,37903.14,42538.32,4635.18,,
570,Wirebound ,Corporate;Furniture;,Chairs,South Canada,7/31/2022,3/5/2022,419.18,307.28,60,18436.8,25150.8,6714,,
571,Bevis 36 x,Consumer;Office Supplies;,Labels,Central USA,8/31/2022,12/6/2022,464.4,417.12,58,24192.96,26935.2,2742.24,,
572,Global Com,Consumer;Office Supplies;,Fasteners,Central USA,9/16/2022,6/6/2022,189.28,163.65,12,1963.8,2271.36,307.56,,
573,Deflect-o ,Consumer;Office Supplies;,Binders,Central USA,8/14/2022,9/11/2022,165.84,97.61,88,8589.68,14593.92,6004.24,,
574,Avery Prin,Consumer;Technology;,Phones,Central USA,10/20/2022,4/27/2022,377.22,197.08,69,13598.52,26028.18,12429.66,,
